12|Slovenský spisovateľ OPRAVA UCL|$$aSlovenský spisovateľ (nakladatelství)$$7av20211120909|61027
12|Slovanský klub OPRAVA UCL|$$aSlovanský klub v Praze$$7ko20191056063|61027
12|Památník Karla Čapka OPRAVA UCL|$$aPamátník Karla Čapka (Stará Huť, Česko)$$7ko2003182843|61027
12|Národní divadlo|$$aNárodní divadlo v Praze$$7kn20010709463|61027
12|Museum království Českého OPRAVA UCL|$$aMuseum Království českého (Praha, Česko)$$7ko2004209435|61027
12|Literárnovedný ústav SAV|$$aSlovenská akadémia vied.$$bÚstav slovenskej literatúry$$7kn20030530002 |61027
12|Lacoste (umělecká skupina)|$$aLacoste (umělecká skupina)|61024
12|Kruh přátel Jaroslava Vrchlického|$$aKruh přátel Jaroslava Vrchlického$$7ko20211108442|61027
12|Krajské oblastní divadlo České Budějovice|$$aKrajské oblastní divadlo v Českých Budějovicích|61024
12|Klokočí (nakladatelství)|$$aKlokočí (nakladatelství)$$7av20211120938|61027
12|ČSAV OPRAVA UCL|$$aČeskoslovenská akademie věd$$7ko20010087906|61027
11|Svaz českých spisovatelů (svaz) OPRAVA UCL|$$aSvaz českých spisovatelů$$7ko2003165321|61027
11|Severočeské divadlo v Liberci|$$aSeveročeské divadlo (Liberec, Česko)$$7xx0248766|61027
11|Pražský kruh OPRAVA UCL|$$aPražský kruh|61024
11|Pomezí (divadelní soubor)|$$aPomezí (divadelní soubor)$$7av20211120943|61027
11|Orbis (nakladatelství) OPRAVA UCL|$$aOrbis (nakladatelství a vydavatelství)$$7ko2010599870|61027
11|Obec českých spisovatelů OPRAVA UCL|$$aObec spisovatelů$$7kn20020417001|61027
11|Městské oblastní divadlo Mladá Boleslav|$$aMěstské oblastní divadlo Mladá Boleslav$$7av20211122376|61027
11|Městské oblastní divadlo Kolín|$$aMěstské oblastní divadlo Kolín|61024
11|Městské oblastní divadlo Kladno|$$aMěstské a oblastní divadlo Kladno$$7av20211122372|61027
11|Literární klub (Brno)|$$aLiterární klub (Brno)|61024
11|Literární kavárna Řetězová|$$aLiterární kavárna Řetězová (Praha, Česko)$$7ko20181016471|61027
11|Kruh překladatelů OPRAVA UCL|$$aSvaz československých spisovatelů.$$bKruh překladatelů|61024
11|Kruh přátel dětské knihy OPRAVA UCL|$$aKruh přátel dětské knihy|61024
11|Krajské oblastní divadlo Pardubice|$$aKrajské oblastní divadlo Pardubice$$7av20211122362 |61027
11|Klub čtenářů|$$aOdeon (nakladatelství).$$bKlub čtenářů$$7ko2006325656 |61027
11|Hlávkova nadace|$$aNadání Josefa, Marie a Zdenky Hlávkových$$7kn20020919026|61027
11|Dramatický klub|$$aDramatický klub (sdružení)|61024
11|Divadlo hlavního města Prahy v Karlíně [=Divadlo v Karlíně]|$$aDivadlo hlavního města Prahy v Karlíně|61024
11|Divadelní dramaturgická rada|$$aDivadelní a dramaturgická rada|61024
11|Dědrasbor|$$aDědrasbor (Dělnický dramatický sbor)$$7av20211120940 |61027
11|Český klub OPRAVA UCL|$$aČeský klub (vydavatelství)$$7kn20080516009|61027
11|České děti (hnutí)|$$aČeské děti (hnutí)|61024
11|CCC Books|$$aCCC Books (exilové nakladatelství)$$7av20211120912|61027
11|Akademický spolek ve Vídni|$$aAkademischer Verein in Wien|61024
10|Semafor (Praha) OPRAVA UCL|$$aDivadlo Semafor$$7kn20010709448|61027
10|Odeon (nakladatelství, Praha) OPRAVA UCL|$$aOdeon (nakladatelství)$$7ko2004245920|61027
10|Obec čs. spisovatelů OPRAVA UCL|$$aObec československých spisovatelů|61024
10|11:55 (divadelní soubor)|$$aZa pět dvanáct - 11:55 (divadelní soubor)|61024
9|Zeyerův fond|$$aFond Julia Zeyera|61024
9|Volvox Globator|$$aVolvox Globator (nakladatelství)$$7xx0246174|61027
9|Viola (divadlo) OPRAVA UCL|$$aDivadlo Viola$$7kn20030318004 |61027
9|The Plastic People of the Universe (hudební skupina) OPRAVA UCL|$$aPlastic People of the Universe (hudební skupina)$$7kn20020522002|61027
