4||Horelová, Radka OPRAVA UCL;;;;
4||(r) [Knihy novinky];;;;
4||Taušová, Zuzana OPRAVA UCL;;;;
4||Vojtíšková, Marie OPRAVA UCL;;;;
4||Čechová, Helena OPRAVA UCL;;;;
4||Vejvodová, Anna OPRAVA UCL;;;;
4||r [Výběr z nejzajímavějších knih] OPRAVA UCL;;;;
4||Bernard, Jan OPRAVA UCL;;;;
4||(r) [Knihy 98] OPRAVA UCL;;;;
4||Hrabák, Martin OPRAVA UCL;;;;
4||Michalík, Ivo;;;;
4||Vopálenská, Eva OPRAVA UCL;;;;
4||Richtrová, Věra OPRAVA UCL;;;;
4||Kovařík, Michal;;;;
4||dop [Večerní Praha] OPRAVA UCL;;;;
4||Křížková, Lída OPRAVA UCL;;;;
4||Tatýrková, Jana OPRAVA UCL;;;;
4||Kúnová, Miroslava OPRAVA UCL;;;;
4||red [Katolický týdeník] OPRAVA UCL;;;;
4||mz [iRozhlas];;;;
4||Řeháková, Michaela bbg OPRAVA UCL;;;;
4||Fejfuša, Petr OPRAVA UCL;;;;
4||Waksmundská, Olga OPRAVA UCL;;;;
4||Shanfeldová, Yveta OPRAVA UCL;;;;
4||Zelený, Luboš OPRAVA UCL;;;;
4||Kutil, Václav OPRAVA UCL;;;;
4||Novotná, Ivana bbg OPRAVA UCL;;;;
4||Lhotská, Libuše OPRAVA UCL;;;;
4||Dvořáček, Petr OPRAVA UCL;;;;
4||Richter, Milan OPRAVA UCL;;;;
4||Bílková, Jana OPRAVA UCL;;;;
4||Krahulec, Bohumír OPRAVA UCL;;;;
4||(mej) [Brněnský večerník] OPRAVA UCL;;;;
4||Sýkorová, Jasna OPRAVA UCL;;;;
4||Dolejší, Agáta;;;;
4||Bartáček, Jan;;;;
4||kul [Mladá fronta Dnes];;;;
4||Šimková, Ilona OPRAVA UCL;;;;
4||(r) [Knihy 99] OPRAVA UCL;;;;
4||Fialová, Jarmila OPRAVA UCL;;;;
4||Pšeidová, Ilona OPRAVA UCL;;;;
4||Budka, Alexandr OPRAVA UCL;;;;
4||-k- [Obsah (smz.)];;;;
4||Vodák, Václav OPRAVA UCL;;;;
4||Havlín, V.;;;;
4||Skalický, Matěj;;;;
4||Menasse, Sophie;;;;
4||Škrabal, Zdeněk OPRAVA UCL;;;;
4||Novotný, Vojtěch OPRAVA UCL;;;;
4||Brázda, Petr OPRAVA UCL;;;;
4||Lacman, Josef;;;;
4||Beneš, Zdeněk;;;;
4||Janošovský, Juraj OPRAVA UCL;;;;
4||Vacková, Jana OPRAVA UCL;;;;
4||Miler, Ladislav;;;;
4||Jeřábek, Richard OPRAVA UCL;;;;
4||Popková, Táňa OPRAVA UCL;;;;
4||Uhrová, M. OPRAVA UCL;;;;
4||Závodský, Vladimír OPRAVA UCL;;;;
4||Markuš, Anton OPRAVA UCL;;;;
4||Spitzer, Richard;;;;
4||Nedeva, Adriana OPRAVA UCL;;;;
4||-ds- [Proměny] OPRAVA UCL;;;;
4||Šimková, Marie OPRAVA UCL;;;;
4||Křístková, Milena OPRAVA UCL;;;;
4||Káňa, Pavel OPRAVA UCL;;;;
4||Jakešová, Renata OPRAVA UCL;;;;
4||Kosek, Josef OPRAVA UCL;;;;
4||Zusi, Peter;;;;
4||Vočadlo, Karolina OPRAVA UCL;;;;
4||Štípková, Mirka OPRAVA UCL;;;;
4||Týlová, Jarmila OPRAVA UCL;;;;
4||Šindlerová, Jaroslava OPRAVA UCL;;;;
4||Stránský, David;;;;
4||Černý, Pavel OPRAVA UCL;;;;
4||Novotný, Miloslav OPRAVA UCL;;;;
4||Průša, Josef;;;;
4||Váša, Josef OPRAVA UCL;;;;
4||Freund, Jiří;;;;
4||Červenková, Zdeňka OPRAVA UCL;;;;
4||Kučera, Václav OPRAVA UCL;;;;
4||Zika, Richard OPRAVA UCL;;;;
4||eis [Kmen] OPRAVA UCL;;;;
4||Beranová, Zuzana OPRAVA UCL;;;;
4||Pavlíčková, Michaela OPRAVA UCL;;;;
4||Anděra, S.;;;;
4||Kořenský, Jan OPRAVA UCL;;;;
4||Krejčí, Milan OPRAVA UCL;;;;
4||hrk [Tvar] OPRAVA UCL;;;;
4||Sotona, Jiří OPRAVA UCL;;;;
4||Šimková, Helena OPRAVA UCL;;;;
4||Dvořák, Pavel OPRAVA UCL;;;;
4||Tolimatová, Jasna OPRAVA UCL;;;;
4||Plundrová, Ivana;;;;
4||Přivřelová, Iva;;;;
4||Vávrová, Marcela OPRAVA UCL;;;;
4||Havlíčková, L. OPRAVA UCL;;;;
4||redakce [Rudé právo] OPRAVA UCL;;;;
4||Jasník, Stanislav;;;;
4||Bromová, Zora OPRAVA UCL;;;;
4||R. K. [Tvar] OPRAVA UCL;;;;
4||Dlouhá, Jana;;;;
4||Moravec, Julius;;;;
4||-jp- [Kulturní noviny] OPRAVA UCL;;;;
4||Daněk, Josef;;;;
4||Vondrovicová, Zdeňka OPRAVA UCL;;;;
4||Pejs, Oldřich;;;;
4||Maršál, Adam OPRAVA UCL;;;;
4||Veselý, Jindřich OPRAVA UCL;;;;
4||wetz [Lidové noviny] OPRAVA UCL;;;;
4||Vyroubal, Jan OPRAVA UCL;;;;
4||Lokota, Paula OPRAVA UCL;;;;
4||Kuzmova, Michaela OPRAVA UCL;;;;
4||Hrubý, Michal;;;;
4||I. H. [Romboid] OPRAVA UCL;;;;
4||Dvořák, Jiří;;;;
4||Zemánková, Vladimíra OPRAVA UCL;;;;
4||Dvořák, Václav OPRAVA UCL;;;;
4||lgtt [Týden];;;;
4||Vagaday, Josef OPRAVA UCL;;;;
4||Lišovská, Pavlína;;;;
4||Válková, Hana OPRAVA UCL;;;;
4||-rv- [Tvar] OPRAVA UCL;;;;
4||Císař;;;;
4||Zerzánová, Eva OPRAVA UCL;;;;
4||Karpíšek, Jaromír;;;;
4||(sv) [Svoboda] OPRAVA UCL;;;;
4||Rygel, David OPRAVA UCL;;;;
4||(šv) [Svobodné slovo] OPRAVA UCL;;;;
4||Beneš, Jan OPRAVA UCL;;;;
4||jas [Týden] OPRAVA UCL;;;;
4||Sýkora, Ondřej OPRAVA UCL;;;;
4||Bělák, Ervín OPRAVA UCL;;;;
4||Jandová, Jana OPRAVA UCL;;;;
4||Severa, Jiří OPRAVA UCL;;;;
4||čtk [Pražské Slovo] OPRAVA UCL;;;;
4||Wolf, Andreas;;;;
4||Hořký, Vladimír OPRAVA UCL;;;;
4||Novák, Pavel OPRAVA UCL;;;;
4||Caňko, Miloslav;;;;
4||Šťastná, Zdena OPRAVA UCL;;;;
4||Pospíšil, Filip OPRAVA UCL;;;;
4||Kroupová, Sonja OPRAVA UCL;;;;
4||Švec, Pavel;;;;
4||Neumüller, Michael OPRAVA UCL;;;;
4||Russell, Robert OPRAVA UCL;;;;
4||(ms) [Špígl] OPRAVA UCL;;;;
4||Menčíková, Dana OPRAVA UCL;;;;
4||Vratislavská, Ester;;;;
4||Hora, Václav, 1937-;;;;
4||Bláha, Petr OPRAVA UCL;;;;
4||iDNES.cz [Mladá fronta Dnes] OPRAVA UCL;;;;
4||Hromádka, Martin;;;;
4||Pospíšil, Bohumil OPRAVA UCL;;;;
4||Kučerová, Libuše;;;;
4||Buriánek, Petr OPRAVA UCL;;;;
4||Šedivý, Jaroslav OPRAVA UCL;;;;
4||Klimešová, Marie OPRAVA UCL;;;;
4||Husáková, Jarmila;;;;
4||Berger, Michael OPRAVA UCL;;;;
4||Janda, Josef OPRAVA UCL;;;;
4||Kolářová, Nasťa OPRAVA UCL;;;;
4||Ducháčková, Gabriela OPRAVA UCL;;;;
4||lb [Nové knihy] OPRAVA UCL;;;;
4||Smrček, Vladimír;;;;
4||Adamcová, Barbora;;;;
4||Vodičková, Jarmila OPRAVA UCL;;;;
4||Blažek, Michal OPRAVA UCL;;;;
4||Jůzová, Eva OPRAVA UCL;;;;
4||Hlošková, Hana OPRAVA UCL;;;;
4||Holíková, Martina OPRAVA UCL;;;;
4||-st- [Čechische Revue] OPRAVA UCL;;;;
4||Středa, Petr OPRAVA UCL;;;;
4||Červinková, Eva OPRAVA UCL;;;;
4||Slavíková, J. OPRAVA UCL;;;;
4||Nováková, Lucie;;;;
4||red [Host] OPRAVA UCL;;;;
4||Stehlíková, Petra OPRAVA UCL;;;;
4||Přikrylová, Miroslava OPRAVA UCL;;;;
4||Hrubá, Jiřina OPRAVA UCL;;;;
4||Skorkovský, Josef OPRAVA UCL;;;;
4||Renča [Děti noci];;;;
4||Zlatohlávková, Martina bbg OPRAVA UCL;;;;
4||Moucha, Josef;;;;
4||Paloncy, Mirka;;;;
4||Jelínek, O.;;;;
4||Kučerová, Lenka OPRAVA UCL;;;;
4||Šimečková, Marta;;;;
4||Redakce [Tvorba] OPRAVA UCL;;;;
4||Kojzar, Jaroslav OPRAVA UCL;;;;
4||Seidl, Jiří OPRAVA UCL;;;;
4||Šenkypl, Martin;;;;
4||-kv- [Kulturní měsíčník] OPRAVA UCL;;;;
4||Pokorná, Soňa;;;;
4||Pokorná, Kateřina;;;;
4||Ćwiek-Rogalska, Karolina;;;;
4||Bureš, Jiří OPRAVA UCL;;;;
4||Mielczarek, Joanna;;;;
4||Venhodová, Běla OPRAVA UCL;;;;
4||Král, Jaroslav OPRAVA UCL;;;;
4||Nolla, Miloš;;;;
4||Pešek, Jaroslav OPRAVA UCL;;;;
4||pk [Rovnost] OPRAVA UCL;;;;
4||Kratochvíl, M.;;;;
4||Kostadinova, Margarita OPRAVA UCL;;;;
4||Zázvorková, Simona OPRAVA UCL;;;;
3||-jas- [Týden];;;;
3||íš [Nové knihy] OPRAVA UCL;;;;
3||Svatošová, Marie OPRAVA UCL;;;;
3||Pivodová, Eva OPRAVA UCL;;;;
3||Červený, Karel OPRAVA UCL;;;;
3||Plesník, Vladimír OPRAVA UCL;;;;
3||Franzlová, Olga OPRAVA UCL;;;;
3||Šavrdová, Šárka;;;;
3||Pinior, Józef 1955-;;;;
3||Suda, Zdeněk OPRAVA UCL;;;;
3||Dvořák, Michal OPRAVA UCL;;;;
3||Klimešová, Hana OPRAVA UCL;;;;
3||Němeček, Jan OPRAVA UCL;;;;
3||Kubík, Roman OPRAVA UCL;;;;
3||Mareš, Jan;;;;
3||Ševčík, Jiří OPRAVA UCL;;;;
3||Hrubá, Michaela OPRAVA UCL;;;;
3||Dobiáš, František M. OPRAVA UCL;;;;
3||Danielová, Irena OPRAVA UCL;;;;
3||Bůžek, Karolin;;;;
3||Hlůže, Rudolf OPRAVA UCL;;;;
3||Dědinová, Zdena OPRAVA UCL;;;;
3||Hůlová, Alena;;;;
3||Tregerová, Dana OPRAVA UCL;;;;
3||Hladíková, Martina OPRAVA UCL;;;;
3||(elf) [Práce] OPRAVA UCL;;;;
3||redakce OPRAVA UCL;;;;
3||Šonka, Jaroslav OPRAVA UCL;;;;
3||Rusňák, Radoslav OPRAVA UCL;;;;
3||Eschka, Julius OPRAVA UCL;;;;
3||Doležal, Stanislav OPRAVA UCL;;;;
3||Hrachová, Eva OPRAVA UCL;;;;
3||Šula, Michal;;;;
3||-tab- [Týden];;;;
3||Richter, Jan;;;;
3||Labohá, Kristina OPRAVA UCL;;;;
3||Turecká, Libuše;;;;
3||Jordan, Jan Petr OPRAVA UCL;;;;
3||(kra) [Svobodné slovo] OPRAVA UCL;;;;
3||Ondroušková, Kateřina;;;;
3||Schirová, Klára OPRAVA UCL;;;;
3||Goldmannová, Denisa G.;;;;
3||Goláňová, Hana OPRAVA UCL;;;;
3||Uhlířová, Marie OPRAVA UCL;;;;
3||Fidlerová, Jaroslava OPRAVA UCL;;;;
3||Zálešák, Dalibor OPRAVA UCL;;;;
3||Šilhavá, Jana;;;;
3||Lup, Slávek OPRAVA UCL;;;;
3||Vondráček, Miloslav OPRAVA UCL;;;;
3||Šimáková, Marie OPRAVA UCL;;;;
3||avr [Právo] OPRAVA UCL;;;;
3||von [Týden] OPRAVA UCL;;;;
3||Černá, Jaroslava OPRAVA UCL;;;;
3||čtk [Haló noviny] OPRAVA UCL;;;;
3||Galan, F.W. OPRAVA UCL;;;;
3||Martinek, Jakub OPRAVA UCL;;;;
3||Kožušník, Marek;;;;
3||Major, Jaroslav;;;;
3||Syrovátková, Jarmila OPRAVA UCL;;;;
3||Romportlová, Slávka OPRAVA UCL;;;;
3||JK [Knižní novinky] OPRAVA UCL;;;;
3||Korecký, Miroslav OPRAVA UCL;;;;
3||Moravová, Františka OPRAVA UCL;;;;
3||Sadloň, Dušan OPRAVA UCL;;;;
3||Přerovský, Jan;;;;
3||M. V. [Slovenské pohľady] OPRAVA UCL;;;;
3||Tesařová, Jana OPRAVA UCL;;;;
3||Pohlmanová, Daniela OPRAVA UCL;;;;
3||Pudilová, Sandra OPRAVA UCL;;;;
3||Prudký, David OPRAVA UCL;;;;
3||trj [Právo] OPRAVA UCL;;;;
3||Kaliszewski, Wojciech;;;;
3||Semeráková, Lucie OPRAVA UCL;;;;
3||DPA [Právo] OPRAVA UCL;;;;
3||pk [Svobodné slovo] OPRAVA UCL;;;;
3||Rasochová, Věra OPRAVA UCL;;;;
3||Kučerová, Daniela OPRAVA UCL;;;;
3||-pk- [Kulturní noviny] OPRAVA UCL;;;;
3||Fričová, Charlota OPRAVA UCL;;;;
3||-jg- [Československý voják] OPRAVA UCL;;;;
3||Spálovský, Oldřich;;;;
3||Svatoňová, Ivana OPRAVA UCL;;;;
3||Korous, Josef OPRAVA UCL;;;;
3||Pechová, Ludmila OPRAVA UCL;;;;
3||Šmejkal, Karel OPRAVA UCL;;;;
3||Tománek, Josef V. OPRAVA UCL;;;;
3||Qása X OPRAVA UCL;;;;
3||-ms- [Kulturní noviny] OPRAVA UCL;;;;
3||Urban, Petr OPRAVA UCL;;;;
3||Karlík, Petr OPRAVA UCL;;;;
3||R. V. [Špígl] OPRAVA UCL;;;;
3||uoaa [Tvar] OPRAVA UCL;;;;
3||Horák, Ivo;;;;
3||Dobšíček, Pavel;;;;
3||Trubačová, Lenka;;;;
3||Švéda, Josef OPRAVA UCL;;;;
3||(vst) [Československý voják] OPRAVA UCL;;;;
3||Filip, Jiří;;;;
3||Dostálová, Ivana OPRAVA UCL;;;;
3||Zůna, Miroslav OPRAVA UCL;;;;
3||Hejčová, Helena;;;;
3||Doubrava, Lukáš OPRAVA UCL;;;;
3||Raffaj, Radoslav;;;;
3||Černý, Ondřej;;;;
3||Kučera, Jiří OPRAVA UCL;;;;
3||Svobodová, Andrea;;;;
3||Horňáček, Jakub;;;;
3||Dudková, Eva;;;;
3||Fiala, Pavel OPRAVA UCL;;;;
3||Anděl, Libor OPRAVA UCL;;;;
3||Procházková, Olga OPRAVA UCL;;;;
3||Weber, David OPRAVA UCL;;;;
3||Volencová, Dagmar OPRAVA UCL;;;;
3||Slováček, Jan OPRAVA UCL;;;;
3||Dvořák, Tomáš;;;;
3||Eluard, Paul OPRAVA UCL;;;;
3||Doležalová, Jana OPRAVA UCL;;;;
3||Krupka, Jan A.F. OPRAVA UCL;;;;
3||Probst, Vojtěch;;;;
3||Patrovský, Ondřej;;;;
3||Novák, Radek OPRAVA UCL;;;;
3||Punčochář, Jiří OPRAVA UCL;;;;
3||Bordier, Marie;;;;
3||Zábranský, Zdeněk OPRAVA UCL;;;;
3||Čobirka, Sviatoslav OPRAVA UCL;;;;
3||Sládeček, Petr OPRAVA UCL;;;;
3||Hrdinová, Radka OPRAVA UCL;;;;
3||Glozar, Jiří;;;;
3||Horváth, František OPRAVA UCL;;;;
3||Černohorská, Hana OPRAVA UCL;;;;
3||Koubová, Libuše OPRAVA UCL;;;;
3||Brousek, Otakar OPRAVA UCL;;;;
3||Šitov, Anatolij;;;;
3||Burian, Jan;;;;
3||Hrušková, Michaela OPRAVA UCL;;;;
3||Pavlíková, Daniela OPRAVA UCL;;;;
3||Saudek, Vojtěch OPRAVA UCL;;;;
3||Koláčná, Lucie;;;;
3||Jagič, Vatroslav OPRAVA UCL;;;;
3||Simonová, Věra OPRAVA UCL;;;;
3||Kindl, Martin;;;;
3||Senková, Zita OPRAVA UCL;;;;
3||Krammer, Jenö OPRAVA UCL;;;;
3||Holzer, Ryszard;;;;
3||Kalina, Pavel OPRAVA UCL;;;;
3||David, Jiří OPRAVA UCL;;;;
3||(kč) [Právo] OPRAVA UCL;;;;
3||Alap [Politik] OPRAVA UCL;;;;
3||Simeonova, Margarita;;;;
3||Doležal, Zdeněk OPRAVA UCL;;;;
3||Vanča, Jiří OPRAVA UCL;;;;
3||Nagelschmidt, Ilse;;;;
3||Kotalík, Jaroslav OPRAVA UCL;;;;
3||Horáková, Dana OPRAVA UCL;;;;
3||Kopová, Anna;;;;
3||Polák, Lubomír;;;;
3||Malkovská, Lenka OPRAVA UCL;;;;
3||Romportl, Milan OPRAVA UCL;;;;
3||(čtk) [Zemské noviny] OPRAVA UCL;;;;
3||Jindřich, Karel OPRAVA UCL;;;;
3||Liptáková, Ľudmila OPRAVA UCL;;;;
3||Maierová, Hana;;;;
3||Čada, Jiří OPRAVA UCL;;;;
3||Lis, Bogdan;;;;
3||Čejka, Miroslav OPRAVA UCL;;;;
3||Pechar, Štěpán;;;;
3||Sobotka, Jan OPRAVA UCL;;;;
3||ko [Večerník-Praha] OPRAVA UCL;;;;
3||Procházka, Jan;;;;
3||Pfann, Daniel;;;;
3||Langšádlová, Eva;;;;
3||Fiala, Miloš OPRAVA UCL;;;;
3||Křehlová, Jana OPRAVA UCL;;;;
3||(dm) [Mladá fronta] OPRAVA UCL;;;;
3||Jůva, Vladimír OPRAVA UCL;;;;
3||Jiránková, Jindra OPRAVA UCL;;;;
3||Toman, Pavel OPRAVA UCL;;;;
3||Štěpánová, Olga,;;;;
3||r [Kmen] OPRAVA UCL;;;;
3||Pekárek, Jiří OPRAVA UCL;;;;
3||Hyclová, M.;;;;
3||Veverka, Milan OPRAVA UCL;;;;
3||Lukeš, Filip;;;;
3||(švi) [Týdeník Rozhlas];;;;
3||Rezková Horáčková, Anna;;;;
3||Pytel, Sabina;;;;
3||Jaroš, Karel;;;;
3||Novotný, Michal;;;;
3||vp [Vlasta] OPRAVA UCL;;;;
3||Aiwendil [MFantasy];;;;
3||Loužecký, Lukáš;;;;
3||Voňková, Jana OPRAVA UCL;;;;
3||Jílek, Jan OPRAVA UCL;;;;
3||red [K Revue] OPRAVA UCL;;;;
3||Mikeš, Václav OPRAVA UCL;;;;
3||Görözdi, Judit OPRAVA UCL;;;;
3||Yellen, Jakub OPRAVA UCL;;;;
3||Lazarev, V. A. OPRAVA UCL;;;;
3||Huston, Susan;;;;
3||Červinková, Ivana;;;;
3||Dostálová, Anna OPRAVA UCL;;;;
3||Dostál, Jaroslav OPRAVA UCL;;;;
3||Nimrichtrová, Mariana OPRAVA UCL;;;;
3||Sternkükerová, Eva OPRAVA UCL;;;;
3||Šulc, Stanislav;;;;
3||Souček, Martin OPRAVA UCL;;;;
3||Bártů, Kateřina OPRAVA UCL;;;;
3||Suwara, Bogumila OPRAVA UCL;;;;
3||Jindrová, Marie OPRAVA UCL;;;;
3||Wicazová, Eva OPRAVA UCL;;;;
3||J. R. [Politik] OPRAVA UCL;;;;
3||Slavická, Ingrid;;;;
3||Kerský, Jiří OPRAVA UCL;;;;
3||Horský, Jan;;;;
3||Binková, Leona OPRAVA UCL;;;;
3||Navrátil, Milan OPRAVA UCL;;;;
3||Dušek, David;;;;
3||Reichl, Jiří OPRAVA UCL;;;;
3||Kalous, Antonín OPRAVA UCL;;;;
3||Novotný, Jiří OPRAVA UCL;;;;
3||Spáčil, Vladimír OPRAVA UCL;;;;
3||Kvapil, Jaroslav OPRAVA UCL;;;;
3||pal [Tvar] OPRAVA UCL;;;;
3||Ptáček, Josef;;;;
3||Sýkora, Martin;;;;
3||Černý, Karel;;;;
3||Bartůňková, Tereza;;;;
3||Učíková, Magdalena OPRAVA UCL;;;;
3||Hudeček, Jiří OPRAVA UCL;;;;
3||Gajdošíková, Pavla OPRAVA UCL;;;;
3||Bartoň, Matyáš;;;;
3||Dušková, Anna OPRAVA UCL;;;;
3||Schäfer, František OPRAVA UCL;;;;
3||Bárta, Vladimír;;;;
3||Pinior, Józef;;;;
3||Brunová, Marie;;;;
3||Šimečková, Darina OPRAVA UCL;;;;
3||Weininger, Jan OPRAVA UCL;;;;
3||Mecner, Petr;;;;
3||Voska, Václav OPRAVA UCL;;;;
3||-jeg- [Revolver revue (smz.)];;;;
3||Zlatohlávková, Martina OPRAVA UCL;;;;
3||Konstantinidu, Eva;;;;
3||Röhrs, Jan-Lüder OPRAVA UCL;;;;
3||Jirsa, Stanislav OPRAVA UCL;;;;
3||Šimek, Vladimír OPRAVA UCL;;;;
3||Dvořáková, Dita;;;;
3||Antošíková, Lucie;;;;
3||Bureš, Přemysl;;;;
3||Němec, Ondřej OPRAVA UCL;;;;
3||Seidl, Jan OPRAVA UCL;;;;
3||(top) [Týdeník Rozhlas];;;;
3||M. Š. [Zlatý máj] OPRAVA UCL;;;;
3||Havlín, Tomáš OPRAVA UCL;;;;
3||Diviš, Stanislav OPRAVA UCL;;;;
3||Vyplelová, Helena OPRAVA UCL;;;;
3||(-dd-) [Týden] OPRAVA UCL;;;;
3||Novák, Vladimír OPRAVA UCL;;;;
3||Lifková, Daniela, 1951-;;;;
3||Řeboun, Ota;;;;
3||Vlach, Pavel OPRAVA UCL;;;;
3||Prokop, Jan OPRAVA UCL;;;;
3||Kříž, Karel OPRAVA UCL;;;;
3||Abbé [Dru (smz.)];;;;
3||Košťálová, Marcela OPRAVA UCL;;;;
3||Ziebikerová, Alena bbg OPRAVA UCL;;;;
3||jak [Tvorba] OPRAVA UCL;;;;
3||Bortl, Ludvík;;;;
3||Skála, Pavel OPRAVA UCL;;;;
3||Vítová, Lenka OPRAVA UCL;;;;
3||Los, Jan OPRAVA UCL;;;;
3||Bubnová, Zuzana OPRAVA UCL;;;;
3||kla [Týdeník Květy] OPRAVA UCL;;;;
3||Šabatová, Anna OPRAVA UCL;;;;
3||Boszorád, Martin;;;;
3||Huberová, Ivana OPRAVA UCL;;;;
3||Niedermeier, Stephan;;;;
3||Hájková, Alena OPRAVA UCL;;;;
3||Urbánková, Milena OPRAVA UCL;;;;
3||Škaloudová, Jitka OPRAVA UCL;;;;
3||Dvořáková, Helena OPRAVA UCL;;;;
3||Lieblová, Petra;;;;
3||(kul) [Mladá Fronta Dnes] OPRAVA UCL;;;;
3||(bd) [Naše rodina];;;;
3||Matějková, Vlaďka;;;;
3||(r) [Svobodné slovo] OPRAVA UCL;;;;
3||Kopeckij, Alexandr OPRAVA UCL;;;;
3||Eder, Kryštof;;;;
3||Stach, Petr;;;;
3||J. P. [Rudé právo];;;;
3||Tylová, Lucie OPRAVA UCL;;;;
3||Holler, Josef OPRAVA UCL;;;;
3||(od) [Knihy 94] OPRAVA UCL;;;;
3||Šalamoun, Jiří OPRAVA UCL;;;;
3||V. H. [Proměny] OPRAVA UCL;;;;
3||Bochníčková, Romana OPRAVA UCL;;;;
3||Zábojník, Oldřich OPRAVA UCL;;;;
3||Kot, Štěpán;;;;
3||Černý, Jiří;;;;
3||Dlouhý, Martin;;;;
3||Konečný, Karel OPRAVA UCL;;;;
3||Novák, Karel OPRAVA UCL;;;;
3||Erhart, Michael;;;;
3||Landa, Jiří;;;;
3||Hozák, Jan;;;;
3||Žáková, Olga OPRAVA UCL;;;;
3||Herbrych, Pavel;;;;
3||Courton, Miroslav OPRAVA UCL;;;;
3||Palaščák, Jozef;;;;
3||Konečná, Jarmila OPRAVA UCL;;;;
3||Nosálková, Tereza OPRAVA UCL;;;;
3||Müller, Jiří;;;;
3||(dp) [Telegraf] OPRAVA UCL;;;;
3||Šachlová, Alena OPRAVA UCL;;;;
3||Bíba, Lukáš;;;;
3||Syrová, Iljuše OPRAVA UCL;;;;
3||Beňová, Juliana OPRAVA UCL;;;;
3||Fojt, Otakar;;;;
3||Míka, Zdeněk OPRAVA UCL;;;;
3||Řeboun, Ota OPRAVA UCL;;;;
3||Černá, Marcela OPRAVA UCL;;;;
3||Jarolímková, Věra;;;;
3||Jindra, Vladimír OPRAVA UCL;;;;
3||Januška, Jiří OPRAVA UCL;;;;
3||Havlová, Eva OPRAVA UCL;;;;
3||Prokop, Daniel;;;;
3||Dienstbier, Jan;;;;
3||red [Tvar] OPRAVA UCL;;;;
3||Sýkora, Michal OPRAVA UCL;;;;
3||-krá- [Obsah (smz.)];;;;
3||Pospíšil, Jan;;;;
3||Hanshew, Kenneth;;;;
3||Štaud, Václav;;;;
3||Fischer, Rudolf OPRAVA UCL;;;;
3||Eliášová, Libuše;;;;
3||Skalková, Olga OPRAVA UCL;;;;
3||duš [Lidové noviny] OPRAVA UCL;;;;
3||-jg- [Kulturní noviny] OPRAVA UCL;;;;
3||Hejdová, Kateřina OPRAVA UCL;;;;
3||Přibil, Marek;;;;
3||Kaňka, Jan OPRAVA UCL;;;;
3||Veselý, Ondřej;;;;
3||Šeflová, Saša;;;;
3||Sinivirska, Veselina OPRAVA UCL;;;;
3||Vondrášek, Karel OPRAVA UCL;;;;
3||Cihlářová, Ivana OPRAVA UCL;;;;
3||Kopřivová, Marie OPRAVA UCL;;;;
3||F. P. [Akord] OPRAVA UCL;;;;
3||Zeman, Miloš OPRAVA UCL;;;;
3||Kuba, Martin OPRAVA UCL;;;;
3||Lenkova, Gorjana OPRAVA UCL;;;;
3||Franěk, Petr OPRAVA UCL;;;;
3||Rucký, Jakub OPRAVA UCL;;;;
3||Zatloukalová, Aneta;;;;
3||Barešová, Magdaléna OPRAVA UCL;;;;
3||Komanická, Ivana OPRAVA UCL;;;;
3||Berger, Leon OPRAVA UCL;;;;
3||Jarošová, Eva;;;;
3||(-lgtt-) [Týden] OPRAVA UCL;;;;
3||Minková, Kateřina;;;;
3||Trnková, Vendula OPRAVA UCL;;;;
3||lama [E*forum];;;;
3||Štursová, Jana OPRAVA UCL;;;;
3||Kristina [Děti noci];;;;
3||Zahradníčková, Marie OPRAVA UCL;;;;
3||(ob) [Týdeník Rozhlas];;;;
3||Sičáková, Ľuba OPRAVA UCL;;;;
3||Spěváčková, Martina;;;;
3||Broda, Jaroslaw;;;;
3||bsbb [Tvar] OPRAVA UCL;;;;
3||Čapek, Václav OPRAVA UCL;;;;
3||Navrátil, Jiří OPRAVA UCL;;;;
3||Havel, Jiří;;;;
3||Meißgeier, Sina;;;;
3||Stefanovič, Pavel OPRAVA UCL;;;;
3||Hájek, Jiří OPRAVA UCL;;;;
3||Irmanová, Nora OPRAVA UCL;;;;
3||Měkota, Jiří OPRAVA UCL;;;;
3||Sturz, Zbyněk;;;;
3||Kravka, Jaroslav OPRAVA UCL;;;;
3||Storch, Gustav OPRAVA UCL;;;;
3||Lhotková, Bohuslava OPRAVA UCL;;;;
3||Švelch, Jan;;;;
3||Peringerová, Gabriela OPRAVA UCL;;;;
3||(ká) [Amatérská scéna] OPRAVA UCL;;;;
3||Fingl, Jaroslav OPRAVA UCL;;;;
3||Hatina, Bohuslav OPRAVA UCL;;;;
3||Bezoušková, Gisberga OPRAVA UCL;;;;
3||(jh) [Hospodářské noviny] OPRAVA UCL;;;;
3||Slávik, Matej;;;;
3||Svobodová, Lenka;;;;
3||Karlíková, Ladislava OPRAVA UCL;;;;
3||Vaněk, Tomáš;;;;
3||Lehký, Miroslav;;;;
3||-AF- [Obrana lidu] OPRAVA UCL;;;;
3||Jeřábek, František OPRAVA UCL;;;;
3||Hrušková, Milena OPRAVA UCL;;;;
3||Janotová, Martina;;;;
3||Marková, Věra OPRAVA UCL;;;;
3||Tichý, Zdeněk Aleš OPRAVA UCL;;;;
3||redakce [Rovnost] OPRAVA UCL;;;;
3||Vokáč, Martin M. OPRAVA UCL;;;;
3||Bačvarova, Petja OPRAVA UCL;;;;
