ceny;Kódy;;;;;;;
10||Člověk proti zkáze (mezinárodní sympozium) (1965 : Mariánské Lázně, Česko) OPRAVA UCL;61124  	|a Člověk proti zkáze (mezinárodní sympozium) |d (1965 : |c Mariánské Lázně, Česko);;;;;;;
10||Cena Karla Havlíčka Borovského (cena);61124 |a   Cena Karla Havlíčka Borovského (ocenění);;;;;;;
10||Skřipec (cena);kuba;;;;;;;
10||Svět knihy (knižní veletrh) (2008 : Praha, Česko) OPRAVA UCL;61127 |a Svět knihy (veletrh) |d (2008 : |c Praha, Česko) |7 kn20080330022;;;;;;;
10||Měsíc autorského čtení (16. : 2015 : Brno, Česko);61127  	|a Měsíc autorského čtení (festival) |n (16. : |d 2015 : |c Brno, Česko) |7 av2016919004;;;;;;;
10||Všesvazový sjezd sovětských spisovatelů (2. : 1954 : Moskva, Rusko);;;;;;;;
10||Cena Františka Pravdy - cena Českého rozhlasu Plzeň;;;;;;;;
10||Karel Čapek - fotograf / Photographer (výstava) (2000 : Praha, Česko);;;;;;;;
10||Sjezd Svazu československých spisovatelů (2. : 1956 : Praha, Česko);61127  	|a Svaz československých spisovatelů. |b Sjezd |n (2. : |d 1956 : |c Praha, Česko) |7 olak2002158685;;;;;;;
10||Konference Ústavu jazyků a literatur ČSAV o pražské německé literatuře (1965 : Liblice, Česko);61127  	|a Weltfreunde (konference) |d (1965 : |c Liblice, Mělník, Česko) |7 kn20120229001;;;;;;;
10||Návrat domů / Rückkehr nach Janowitz (sympozium) (1999 : Praha, Česko);;;;;;;;
10||Spisovatelé a mír - duch Helsink a povinnost mistrů kultury (setkání spisovatelů) (1977 : Sofia, Bulharsko ; Varna, Bulharsko) OPRAVA UCL; 61124 	|a Spisovatelé a mír - duch Helsink a povinnost mistrů kultury (setkání spisovatelů) |d (1977 : |c Sofia, Bulharsko; |c Varna, Bulharsko);;;;;;;
10||Den poezie (festival) (12. : 2010 : Česko);;;;;;;;
10||Sjezd socialistické kultury;;;;;;;;
10||Anticharta (kampaň) ;61124 |a Anticharta;;;;;;;
10||Konference o strukturalismu a historismu ve filosofii 20. století (konference) (1968 : Brno, Česko);61124 |a Konference o strukturalismu a historismu ve filozofii 20. století (konference) |d (1968 : |c Brno, Česko);;;;;;;
10||Magnesia Litera (literární soutěž) (2008) OPRAVA UCL;61127  	|a Magnesia Litera (akce) |d (2008 : |c Praha, Česko) |7 pna2008447569;;;;;;;
10||Měsíc knihy OPRAVA UCL;61127  	|a Březen - měsíc knihy (akce) |7 kn20130327007;;;;;;;
10||Česká literatura v Evropské unii (konference) (2005) OPRAVA UCL;61124 	|a Česká literatura v Evropské unii (konference) |d (2005) ;;;;;;;
10||Konference o protifašistické literatuře (konference) (1964 : Tály, Slovensko);;;;;;;;
10||Cena Společnosti Agathy Christie;61124 |a Cena Společnosti Agathy Christie (ocenění);;;;;;;
10||Festival spisovatelů (festival) (1998 : Praha, Česko) OPRAVA UCL; 61127|a Festival spisovatelů Praha |n (8. : |d 1998 : |c Praha, Česko) |7 ko2004252601;;;;;;;
10||Nejkrásnější české knihy roku 2011 (2012 : Česko);61124  	|a Nejkrásnější české knihy roku 2011 (soutěž) |d (2012 : |c Česko);;;;;;;
10||[Seminář o současné české próze] (seminář) (1980 : Dobříš, Česko) OPRAVA UCL;61124 	|a [Seminář o současné české próze] (seminář) |d (1980 : |c Dobříš, Česko);;;;;;;
10||Mezinárodní televizní festival (festival) (3. : 1976 : Praha, Česko) OPRAVA UCL;61124 	|a Mezinárodní televizní festival (festival) |n (3. : |d 1976 : |c Praha, Česko);;;;;;;
9||Cena Franze Kafky (13. : 2013 : Praha, Česko);;;;;;;;
9||Historická Olomouc (11. : 1996 : Olomouc, Česko) OPRAVA UCL;;;;;;;;
9||Konference o díle Jana Čepa (konference) (1998 : Olomouc, Česko);;;;;;;;
9||Festival spisovatelů Praha (festival) (2008 : Praha, Česko) OPRAVA UCL;;;;;;;;
9||Bib'75;;;;;;;;
9||Dětská literatura v epoše socialismu (mezinárodní konference) (1975 : Dobříš, Česko) OPRAVA UCL;;;;;;;;
9||Festival spisovatelů (1999 : Praha, Česko) OPRAVA UCL;;;;;;;;
9||Česká poezie dnes (setkání básníků a kritiků) (1996 : Bítov, Česko);;;;;;;;
9||Haškova Lipnice OPRAVA UCL;;;;;;;;
9||Nonstop české a slovenské literatuře ve světě (akce) (2002);;;;;;;;
9||Festival spisovatelů Praha (festival) (2007 : Praha, Česko) OPRAVA UCL;;;;;;;;
9||Ikaros (literární soutěž);;;;;;;;
9||Plenární zasedání ÚV KSSS OPRAVA UCL;;;;;;;;
9||Cena Nadace Dagmar a Václava Havlových Vize 97;;;;;;;;
9||Festival spisovatelů Praha (26. : 2016 : Praha, Česko);;;;;;;;
9||Festival spisovatelů Praha (festival) (2006 : Praha, Česko) OPRAVA UCL;;;;;;;;
9||Cožpak to jsem chtěl, aby mne zařadili do literatury? Jakub Deml a literární tradice (konference) (2016 : Tasov, Česko);;;;;;;;
9||Frankfurtský knižní veletrh OPRAVA UCL;;;;;;;;
9||Státní cena za literaturu (2007) OPRAVA UCL;;;;;;;;
9||Dny československé literatury v SSSR (1979) OPRAVA UCL;;;;;;;;
9||Branislavův Beroun OPRAVA UCL;;;;;;;;
9||Německá knižní cena (literární cena);;;;;;;;
9||Číše Petra Voka (cena);;;;;;;;
9||Měsíc autorského čtení (17. : 2016 : Brno, Česko ;  Ostrava, Česko ;   Lvov, Ukrajina ;  Vratislav, Polsko ;  Košice, Slovensko);61127 	|a Měsíc autorského čtení (festival) |n (17. : |d 2016 : |c Brno, Česko) ;;;;;;;
9||Magnesia Litera (literární cena) (2005) OPRAVA UCL;;;;;;;;
9||Skřipec OPRAVA UCL;;;;;;;;
9||Literární život v neuralgických obdobích českých dějin 19. a 20. století (sympozium) (2005);;;;;;;;
9||Inspirační zdroje současné beletrie (seminář) (2003 : Luhačovice, Česko);;;;;;;;
9||Svět knihy Praha (mezinárodní knižní veletrh) (2009 : Praha, Česko) OPRAVA UCL;;;;;;;;
9||Postavení českého spisovatele dnes;;;;;;;;
9||Plzeňská sympozia (obecně užívaný název) OPRAVA UCL;;;;;;;;
9||Seminář o stylu uměleckého díla ve vztahu k překladu (1967 : Dobříš, Česko) OPRAVA UCL;;;;;;;;
9||K teórii literárneho vývinu (vědecká konference) (1973 : Nitra, Slovensko) OPRAVA UCL;;;;;;;;
9||Hvězda světové literatury (výstava) (1967 : Praha, Česko);;;;;;;;
9||Nejkrásnější knihy světa (soutěž);;;;;;;;
9||Zlatý Kazimír (1. : 1981 Praha, Česko);;;;;;;;
9||Festival spisovatelů Praha (festival) (2003) OPRAVA UCL;;;;;;;;
9||Libri '96;;;;;;;;
9||Velký knižní čtvrtek (13. : 2018 : Česko);;;;;;;;
9||Lyra Pragensis;;;;;;;;
9||Bienále ilustrací knih pro děti (5. : Bratislava, Slovensko) OPRAVA UCL;;;;;;;;
9||Setkání mladých lingvistů (10. : 2009 : Olomouc, Česko) OPRAVA UCL;;;;;;;;
9||Velký knižní čtvrtek (2014 : Česko);;;;;;;;
9||Konference o pohádkách (1999 : Praha, Česko);;;;;;;;
9||Máchovy Litoměřice OPRAVA UCL;;;;;;;;
9||Festival spisovatelů Praha (literární festival) (2010 : Praha, Česko) OPRAVA UCL;;;;;;;;
9||Kniha roku 2008 (anketa);;;;;;;;
8||Měsíc autorského čtení (festival) (2005 : Brno, Česko) OPRAVA UCL;61124  	|a Měsíc autorského čtení (festival) |n (6. : |d 2005 : |c Brno, Česko);;;;;;;
8||Slam poetry OPRAVA UCL;;;;;;;;
8||Cena Andrease Gryphia (1996 : Praha, Česko);;;;;;;;
8||Od středověkých bratrstev k moderním spolkům (17. : 1999 : Praha, Česko) OPRAVA UCL;;;;;;;;
8||Svět knihy (knižní veletrh) OPRAVA UCL;;;;;;;;
8||Divadlo dnešku (divadelní přehlídka) (1973 : Ostrava, Česko);;;;;;;;
8||Cena Václava Havla;;;;;;;;
8||Postavení českého spisovatele dnes (konference) (2012) OPRAVA UCL;;;;;;;;
8||Oči Brna;;;;;;;;
8||Měsíc autorského čtení (festival) (2006) OPRAVA UCL;61124  	|a Měsíc autorského čtení (festival) |n (7. : |d 2006 : |c Brno, Česko);;;;;;;
8||[Mezinárodní setkání spisovatelů] (2002 : Luhačovice, Česko) OPRAVA UCL;;;;;;;;
8||Cena Jaroslava Seiferta (28. : 2015 : Praha, Česko);;;;;;;;
8||Kája Saudek & 60's (výstava) (2009 : Praha, Česko);;;;;;;;
8||Literární cena Knižního klubu (20. : 2015 : Praha, Česko);;;;;;;;
8||Výroční cena Víta Nejedlého OPRAVA UCL;;;;;;;;
8||Nonstop čtení (akce) (2. : 1999 : Praha, Česko);;;;;;;;
8||Podzimní knižní veletrh (2011 : Havlíčkův Brod, Česko) OPRAVA UCL;;;;;;;;
8||Cena Agathy Christie;;;;;;;;
8||Festival spisovatelů Praha (festival) (2004) OPRAVA UCL;;;;;;;;
8||Ortenova Kutná Hora (literární soutěž) OPRAVA UCL;;;;;;;;
8||Festival spisovatelů Praha (2003) OPRAVA UCL;;;;;;;;
8||Hrabalovo Kersko (festival) (20. : 2018 : Kersko, Hradištko, Nymburk, Česko);;;;;;;;
8||Svět knihy (veletrh) (2010 : Praha, Česko) OPRAVA UCL;;;;;;;;
8||Festival spisovatelů (9. : 1999 : Praha, Česko) OPRAVA UCL;;;;;;;;
8||Škola, jazyk a literatura (studentská konference) (2010 : Ústí nad Labem, Česko) OPRAVA UCL;;;;;;;;
8||Festival spisovatelů Praha (2001) OPRAVA UCL;;;;;;;;
8||Velký knižní čtvrtek (2013 : Česko);;;;;;;;
8||Úkoly české a slovenské marxistické uměnovědy (seminář) (1973 : Praha, Česko);;;;;;;;
8||O létání a jiných snech (výstava) (2019-2020 : Praha, Česko);;;;;;;;
8||Kniha roku 2007 (anketa);;;;;;;;
8||Sympózium prof. Peter Zajac (2016 : Bratislava, Slovensko);;;;;;;;
8||Šedesátá léta v literaturách světa (8. konference představitelů spisovatelských svazů socialistických zemí) (1971 : Moskva, Rusko) OPRAVA UCL;;;;;;;;
8||Konference k 30. výročí úmrtí B. Václavka (konference) (1973 : Třebíč, Česko);;;;;;;;
8||Pražská univerzita v evropském kontextu (mezinárodní konference) (1998 : Praha, Česko);;;;;;;;
8||Herderova cena OPRAVA UCL;;;;;;;;
8||Setkání komeniologů, pedagogů, historiků 16. a 17. století a historiků umění (konference) (1972 : Uherský Brod, Česko) OPRAVA UCL;;;;;;;;
8||Šestata nacionalna srešta na bochemistike (2016 : Sofie, Bulharsko);;;;;;;;
8||Mezinárodní knižní veletrh (veletrh) (Frankfurt nad Mohanem, Německo) OPRAVA UCL;;;;;;;;
8||Premia Bohemica;;;;;;;;
8||Státní cena za literaturu (2001) OPRAVA UCL;;;;;;;;
8||Václav Černý a románské literatury (kolokvium) (2007 : Praha, Česko);;;;;;;;
8||Zlatá stuha OPRAVA UCL;;;;;;;;
8||Festival spisovatelů Praha. Někdo to rád horké (literární festival) (2011 : Praha, Česko) OPRAVA UCL;;;;;;;;
8||Cena Pavla Eisnera;;;;;;;;
8||Česká a slovenská socialistická literatura v letech 1948 - 1978 (konference) (1978 : Liblice, Česko) OPRAVA UCL;;;;;;;;
8||Konference o barokní kultuře a literatuře (1967 : Brno, Česko);;;;;;;;
8||Literárne dejepisectvo: kontext, metodológia, žáner (konference) (2007 : Bratislava, Slovensko);;;;;;;;
8||Sjezd socialistické kultury (1959 : Praha, Česko) OPRAVA UCL;;;;;;;;
8||Kniha mého srdce (televizní soutěž) (2009);;;;;;;;
8||Festival spisovatelů OPRAVA UCL;;;;;;;;
8||Světový den poezie;;;;;;;;
8||Konference mladých spisovatelů;;;;;;;;
8||Festival spisovatelů Praha (festival) (2010) OPRAVA UCL;;;;;;;;
8||Umění české reformace (1380-1620) (výstava) (2009 : Praha, Česko);;;;;;;;
8||Zlatá stuha (literární cena) OPRAVA UCL;;;;;;;;
8||Magnesia Litera (literární cena) (2009) OPRAVA UCL;;;;;;;;
8||Česká literatura dnes (sympozium) (1980 : Philadelphia, USA);;;;;;;;
8||Skřipec (překladatelská anticena);;;;;;;;
8||Týden knihy;;;;;;;;
8||Pocta Rychlým šípům (výstava) (2018 : Praha, Česko);;;;;;;;
8||Cena Andreje Stankoviče;;;;;;;;
8||Šrámkova Sobotka (festival mluveného slova) (45. : 2001 : Sobotka, Česko) OPRAVA UCL;;;;;;;;
8||Cena nakladatelství Albatros;;;;;;;;
8||Spisovatelé do knihoven (projekt);;;;;;;;
8||Státní cena Klementa Gottwalda OPRAVA UCL;;;;;;;;
8||Kouzelný klíč (13. : 2018 : Česko);;;;;;;;
8||Celostátní konference o životě a díle S. K. Neumanna (1956 : Praha, Česko);;;;;;;;
8||Kniha roku 2001 (anketa);;;;;;;;
8||Ceny divadelní kritiky (2019 : Praha, Česko);;;;;;;;
8||Státní cena;;;;;;;;
8||The First Decades of Prague University: Transforming Intellectual Space in 14th Century Central Europe (konference) (2014 : Praha, Česko);;;;;;;;
8||Život a dílo J. A. Komenského (výstava) (1970 : Praha, Česko) OPRAVA UCL;;;;;;;;
8||Mobelova cena;;;;;;;;
8||Měsíc autorského čtení (festival) (2008 : Brno, Česko) OPRAVA UCL;61127 |a Měsíc autorského čtení (festival) |n (9. : |d 2008 : |c Brno, Česko) |7 kn20110906016;;;;;;;
8||Současná literatura a člověk (2. čs.-sovětské sympozium) (1963 : Praha, Česko) OPRAVA UCL;;;;;;;;
7||Cena Alfreda Döblina;;;;;;;;
7||Letní škola slovanských studií;;;;;;;;
7||Cena Unie českých spisovatelů (2009);;;;;;;;
7||Skřipec (překladatelská anticena) OPRAVA UCL;;;;;;;;
7||Libri (knižní veletrh) (Olomouc, Česko);;;;;;;;
7||Státní cena Klementa Gottwalda;;;;;;;;
7||Magnesia Litera (literární soutěž) (2011) OPRAVA UCL;;;;;;;;
7||Měsíc autorského čtení (festival) (2011 : Brno, Česko; Ostrava, Česko; Košice, Slovensko; Wroclaw, Polsko) OPRAVA UCL;;;;;
7||Budujeme vzornou lidovou knihovnu;;;;;;;;
7||Pulitzerova cena OPRAVA UCL;;;;;;;;
7||Minulosť kritiky a možnosti jej dejinnej konceptualizácie (Podoby, premeny a historická reflexia kritického písania) (konference) (2011 : Bratislava, Slovensko) OPRAVA UCL;;;;;;;;
7||Jiráskův Hronov (festival) (26 : 1956 : Hronov, Česko);;;;;;;;
7||Magnesia Litera (literární soutěž) (2006 : Praha, Česko) OPRAVA UCL;;;;;;;;
7||Noční hlídka srdce (výstava) (2005 : Praha, Česko);;;;;;;;
7||Magnesia Litera (literární cena) (2003) OPRAVA UCL;;;;;;;;
7||Státní cena za literaturu (literární cena) (2004) OPRAVA UCL;;;;;;;;
7||Konference o díle Jiřího Wolkra (konference) (1974 : Praha, Česko);;;;;;;;
7||Festival spisovatelů (1998 : Praha, Česko) OPRAVA UCL;;;;;;;;
7||Konference o J. Wolkrovi (konference) (1975 : Prostějov, Česko);;;;;;;;
7||Velký knižní čtvrtek (2017 : Česko);;;;;;;;
7||Rambouskova cena OPRAVA UCL;;;;;;;;
7||Všecky krásy světa (výstava) (2001 : Praha, Česko);;;;;;;;
7||Cena Klubu čtenářů Bohumila Hrabala;;;;;;;;
7||Neznámí tvůrci - neznámé texty (konference) (3. : 1998 : Hradec Králové, Česko);;;;;;;;
7||Magnesia Litera (akce) (2006 : Praha, Česko);;;;;;;;
7||Bítov (setkání básníků) (1998 : Bítov, Česko) OPRAVA UCL;;;;;;;;
7||František Skála: Jízdárna (2017 : Praha, Česko);;;;;;;;
7||Josef Váchal a populární umění (2009 : Olomouc, Česko);;;;;;;;
7||Magnesia Litera (cena) (2011) OPRAVA UCL;;;;;;;;
7||Svět knihy (veletrh) (2006 : Praha, Česko) OPRAVA UCL;;;;;;;;
7||Sen o říši krásy (výstava) OPRAVA UCL;;;;;;;;
7||Měsíc autorského čtení (16. : 2015 : Brno; Ostrava, Česko; Košice, Slovensko; Wroclav, Polsko; Lvov, Ukrajina);;;;
7||Cena Konstantina Trepleva;;;;;;;;
7||Wolkrův Prostějov (6. : 1962);;;;;;;;
7||Den poezie (festival) (2. : 2000 : Česko);;;;;;;;
7||Magnesia Litera (akce) (16. : 2017 : Praha : Česko);;;;;;;;
7||Karel Hynek Mácha 1810-2010. Dvě století české kultury s Máchou (výstava) (2010 : Praha, Česko);;;;;;;;
7||Hospody a pivo v české společnosti (konference);;;;;;;;
7||Výroční cena Nadace Český literární fond;;;;;;;;
7||Mladý literární Beroun OPRAVA UCL;;;;;;;;
7||Velký knižní čtvrtek (2 : 2012 : Česko);;;;;;;;
7||Mělnický Pegas;;;;;;;;
7||Novinářská křepelka (cena);;;;;;;;
7||Velký knižní čtvrtek (2016 : Česko);;;;;;;;
7||Sjezd čs. spisovatelů (2. : 1956) OPRAVA UCL;;;;;;;;
7||Václavkova Olomouc (konference) (1970 : Olomouc, Česko);;;;;;;;
7||Cena Otokara Fischera;;;;;;;;
7||Osobnost Josefa Čapka (výstaava) (1970 : Praha, Česko) OPRAVA UCL;;;;;;;;
7||Magnesia Litera (literární cena) (2008) OPRAVA UCL;;;;;;;;
7||Šrámkova Sobotka (festival) (48. : 2004 : Sobotka, Česko);;;;;;;;
7||Československo-sovětské literárněvědné sympozium (sympozium) (4. : 1967 : Bratislava, Slovensko) OPRAVA UCL;;;;;;;;
7||Cena Franze Kafky (16. : 2016 : Praha, Česko);;;;;;;;
7||Sjezd Svazu československých spisovatelů (konference) (4. : 1967 : Praha, Česko) OPRAVA UCL;;;;;;;;
7||Únor a jeho dědictví (literární soutěž) (1973);;;;;;;;
7||Julius Fučík dnes (2014 : Praha, Česko);;;;;;;;
7||Festival spisovatelů Praha 97 (festival) (1997 : Praha, Česko) OPRAVA UCL;;;;;;;;
7||Lidové noviny a Karel Poláček (sympozium) (1998 : Rychnov nad Kněžnou, Česko);;;;;;;;
7||K zdrojům moderní prózy (sympozium) (1965 : Praha, Česko) OPRAVA UCL;;;;;;;;
7||Měsíc autorského čtení (18. : 2017 : Brno, Česko; Ostrava, Česko; Lvov, Ukrajina; Vratislav, Polsko; Košice, Slovensko);;;;
7||Státní cena za literaturu (literární cena) (2007 : Praha, Česko) OPRAVA UCL;;;;;;;;
7||Svět knihy 2002 (veletrh) OPRAVA UCL;;;;;;;;
7||Cena Hanzelky a Zikmunda;;;;;;;;
7||Devětsil 1920-1931 (výstava) (2019 : Praha, Česko);;;;;;;;
7||Cena Spirose Vergose;;;;;;;;
7||Literární cena Knižního klubu (23. : 2018 : Praha, Česko);;;;;;;;
7||Vědecká konference k 75. výročí vzniku Rovnosti (konference) (1960 : Brno, Česko) OPRAVA UCL;;;;;;;;
7||O iniciátorech čs. demokratické literární publicistiky 1918 - 1945 (1966 : Olomouc, Česko) OPRAVA UCL;;;;;;;;
7||Uherskobrodské dny J. A. Komenského (13. : 1970 : Uherský Brod, Česko);;;;;;;;
7||Knížka pro prvňáčka (projekt);;;;;;;;
7||Kafka a moc (konference) (2008 : Liblice, Česko);;;;;;;;
7||Cena Jana Masaryka Gratias Agit;;;;;;;;
7||Cena Jiřího Wolkera;;;;;;;;
7||Literární Františkovy Lázně;;;;;;;;
7||Skřipec (cena za nejhorší překlad);;;;;;;;
7||Jiráskova cena OPRAVA UCL;;;;;;;;
7||Konference československých spisovatelů (2. : 1959 : Praha, Česko);;;;;;;;
7||Bohumil Hrabal. Brněnské návraty (výstava) (2009 : Rajhrad, Česko) OPRAVA UCL;;;;;;;;
7||Dada East? (výstava) (2007 : Praha, Česko);;;;;;;;
7||Antifašistická literatura v boji za mír a socialismus (sympozium k 30. výročí Slovenského národního povstání) (1974 : Banská Bystrica, Slovensko);;;;;;;;
7||Překladatelská soutěž Jiřího Levého OPRAVA UCL;;;;;;;;
7||Magnesia Litera (soutěž) OPRAVA UCL;;;;;;;;
6||Wolkrův Prostějov (14. : 1971);;;;;;;;
6||Cena Fantastická povídka 2012 (2. : 2012);;;;;;;;
6||Festival sovětské dramatické tvorby v Československu (festival) OPRAVA UCL;;;;;;;;
6||Ikarovo křídlo (literární soutěž);;;;;;;;
6||Medaile Za zásluhy;;;;;;;;
6||Od aut po ženy (výstava) (2019 : Praha, Česko);;;;;;;;
6||Dny československé kultury (SSSR) OPRAVA UCL;;;;;;;;
6||Univerzita a město - Praha a Univerzita Karlova (mezioborová konference uspořádaná v rámci projektu Praha - evropské město kultury 2000) (2000 : Praha, Česko);;;;;;;;
6||Po stopách Rychlých šípů (výstava) (1997 : Praha, Česko) OPRAVA UCL;;;;;;;;
6||Kniha roku 2002 (anketa);;;;;;;;
6||Jak reflektujeme českou literaturu vzniklou v zahraničí (konference) (1999 : Praha, Česko) OPRAVA UCL;;;;;;;;
6||Nonstop čtení (akce) (3. : 2000 : Praha, Česko);;;;;;;;
6||Státní cena za literaturu (1999) OPRAVA UCL;;;;;;;;
6||Odkaz E. E. Kische pro mezinárodní pokrokovou žurnalistiku (sympozium) (1980 : Roztěž, Česko) OPRAVA UCL;;;;;;;;
6||Překladatelská soutěž Jiřího Levého (ocenění) OPRAVA UCL;;;;;;;;
6||Měsíc autorského čtení (21. : 2020 : Brno, Česko; Ostrava, Česko; Lvov, Ukrajina; Vratislav, Polsko; Košice, Slovensko);;;;
6||Magnesia Litera (literární cena) (2007) OPRAVA UCL;;;;;;;;
6||Festival spisovatelů Praha (festival) (2009 : Praha, Česko) OPRAVA UCL;;;;;;;;
6||Řád T. G. Masaryka OPRAVA UCL;;;;;;;;
6||Duch a tvar (sympozium) (1995 : Praha, Česko) OPRAVA UCL;;;;;;;;
6||Festival spisovatelů Praha (2009) OPRAVA UCL;;;;;;;;
6||Jihočeský úsměv (literární soutěž);;;;;;;;
6||Svět knihy (veletrh) (2012 : Praha, Česko) OPRAVA UCL;;;;;;;;
6||Čtenáři a čtení v české kultuře 19. a 20. století (sympozium) (2008 : Praha, Česko) OPRAVA UCL;;;;;;;;
6||Cena Unie českých spisovatelů (2010);;;;;;;;
6||Man Booker International Prize (literární cena) OPRAVA UCL;;;;;;;;
6||Premia Bohemica OPRAVA UCL;;;;;;;;
6||Václavkova Olomouc (konference) (1967 : Olomouc, Česko);;;;;;;;
6||Měsíc autorského čtení (literární festival) (2009 : Brno, Česko) OPRAVA UCL;;;;;;;;
