SALIVAROVÁ, Zdena;http://slovnikceskeliteratury.cz/showContent.jsp?docId=430;* 21. 10. 1933;Praha;;
SANTAROVÁ, Alena;http://slovnikceskeliteratury.cz/showContent.jsp?docId=637;* 8. 4. 1923;Praha;† 15. 5. 1967;Praha
SBORNÍK NÁRODNÍHO MUZEA V PRAZE;http://slovnikceskeliteratury.cz/showContent.jsp?docId=259;1956(– dosud);;;
SCÉNA;http://slovnikceskeliteratury.cz/showContent.jsp?docId=206;1976 - 1992;;;
SCRIPTUM;http://slovnikceskeliteratury.cz/showContent.jsp?docId=207;1991 - 2000;;;
SEDLÁČEK, K. F.;http://slovnikceskeliteratury.cz/showContent.jsp?docId=861;* 2. 11. 1911;Praha;† 25. 6. 1971;Praha
SEDLICKÁ, Dagmar;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1112;* 12. 11. 1947;Karlovy Vary;† 9. 9. 2018;Praha
SEDLMAYEROVÁ, Anna;http://slovnikceskeliteratury.cz/showContent.jsp?docId=862;* 17. 3. 1912;Vranín (u Štěpánovic);† 13. 5. 1995;Tourov (u Vodňan)
SEDLOŇ, Michal;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1113;* 5. 9. 1919;Praha;† 1. 3. 1982;Praha
SEIFERT, Jaroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1114;* 23. 9. 1901;Žižkov (dnes Praha-Žižkov);† 10. 1. 1986;Praha
SEKERA, Jaroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1296;* 27. 8. 1929;Šenov (okres Frýdek-Místek);† 24. 3. 2007;Šenov (okres Frýdek-Místek)
SEKERA, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=480;* 4. 12. 1897;Starkoč (u Čáslavi);† 14. 11. 1972;Benešov
SEKORA, Ondřej;http://slovnikceskeliteratury.cz/showContent.jsp?docId=638;* 25. 9. 1899;Královo Pole (dnes Brno-Královo Pole);† 4. 7. 1967;Praha
SEMERÁD, Karel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=965;* 28. 4. 1937;Blatná;† 30. 11. 2015;Zlín
SEŠITY;http://slovnikceskeliteratury.cz/showContent.jsp?docId=260;1966 - 1969;;;
SEVEROČESKÉ NAKLADATELSTVÍ;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1857;1960 - 1992;;;
SCHEINPFLUGOVÁ, Olga;http://slovnikceskeliteratury.cz/showContent.jsp?docId=966;* 3. 12. 1902;Slaný;† 13. 4. 1968;Praha
SCHERL, Adolf;http://slovnikceskeliteratury.cz/showContent.jsp?docId=558;* 18. 8. 1925;Praha;† 3. 4. 2017;Praha
SCHILDBERGER, František;http://slovnikceskeliteratury.cz/showContent.jsp?docId=431;* 15. 12. 1952;Brno;;
SCHMID, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=967;* 14. 6. 1936;Tábor;;
SCHULZ, Milan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=968;* 6. 4. 1930;Praha;† 20. 1. 2014;Mnichov (SRN)
SIDON, Karol;http://slovnikceskeliteratury.cz/showContent.jsp?docId=969;* 9. 8. 1942;Praha;;
SIROVÁTKA, Oldřich;http://slovnikceskeliteratury.cz/showContent.jsp?docId=432;* 8. 9. 1925;Teresva (Podkarpatská Rus, dnes Ukrajina);† 31. 7. 1992;Sádek (u Poličky)
SIXTY-EIGHT PUBLISHERS;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1633;1971 - 1994;;;
SKÁCEL, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=433;* 7. 2. 1922;Vnorovy (u Strážnice);† 7. 11. 1989;Brno
SKÁLA, Ivan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1115;* 6. 10. 1922;Brandýs nad Labem;† 6. 2. 1997;Praha
SKÁLA, Miroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=434;* 6. 4. 1924;Brno;† 24. 2. 1989;Brno
SKALICKÁ, Vlasta;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1116;* 23. 8. 1951;Česká Lípa;;
SKALIČKA, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=559;* 23. 4. 1922;Brno;† 19. 2. 1997;Olomouc
SKARLANT, Petr;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1117;* 22. 2. 1939;České Budějovice;;
SKLEPNÍK;http://slovnikceskeliteratury.cz/showContent.jsp?docId=208;1988 - 1994;;;
SKLIZEŇ;http://slovnikceskeliteratury.cz/showContent.jsp?docId=209;1953 - 1969;;;
SKLIZEŇ SVOBODNÉ TVORBY;http://slovnikceskeliteratury.cz/showContent.jsp?docId=210;1958 - 1959;;;
SKLIZEŇ SVOBODNÉ TVORBY;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1707;1955 - 1975;;;
SKORUNKA, František;http://slovnikceskeliteratury.cz/showContent.jsp?docId=481;* 16. 11. 1944;Brloh (u Českého Krumlova);;
SKYBA, Zikmund;http://slovnikceskeliteratury.cz/showContent.jsp?docId=639;* 3. 3. 1909;Hvozdná (u Zlína);† 23. 7. 1957;Praha
SLABÝ, Zdeněk Karel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=640;* 9. 6. 1930;Praha;† 11. 3. 2020;Praha
SLÁDKOVÁ, Věra;http://slovnikceskeliteratury.cz/showContent.jsp?docId=863;* 1. 5. 1927;Brno;† 1. 4. 2006;Bílovice nad Svitavou
SLACH, Miroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=970;* 16. 3. 1919;Tlustice (u Hořovic);† 31. 8. 2001;Všetaty
SLAVÍK, Bedřich;http://slovnikceskeliteratury.cz/showContent.jsp?docId=560;* 18. 5. 1911;Olomouc;† 28. 8. 1979;Praha
SLAVÍK, Ivan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1119;* 23. 1. 1920;Praha;† 24. 12. 2002;Hořovice
SLEZSKÝ STUDIJNÍ ÚSTAV – REFERÁT PRO LITERÁRNÍ VĚDU;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1839;1946 - 1958;;;
SLÍVA, Vít;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1372;* 11. 1. 1951;Hradec u Opavy;;
SLOVANSKÉ NAKLADATELSTVÍ;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1907;1949 - 1952;;;
SLOVESNÁ VĚDA;http://slovnikceskeliteratury.cz/showContent.jsp?docId=211;1947 - 1952;;;
SLOVO A HLAS;http://slovnikceskeliteratury.cz/showContent.jsp?docId=212;1978 - 1988;;;
SLOVO A SLOVESNOST;http://slovnikceskeliteratury.cz/showContent.jsp?docId=213;1935 - 1943; 1947 - (dosud);;;
SMĚJA, Fran;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1120;* 30. 5. 1904;Suché Lazce (u Opavy);† 11. 2. 1986;Opava
SMÉKAL, Odolen;http://slovnikceskeliteratury.cz/showContent.jsp?docId=561;* 18. 8. 1928;Olomouc;† 17. 6. 1998;Praha
SMĚNA;http://slovnikceskeliteratury.cz/showContent.jsp?docId=215;1948 - 1953;;;
SMETANOVÁ, Jindřiška;http://slovnikceskeliteratury.cz/showContent.jsp?docId=435;* 26. 10. 1923;Rosice (u Brna);† 24. 12. 2012;Zlosyň (okr. Mělník)
SMOČEK, Ladislav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=971;* 24. 8. 1932;Praha;;
SMOLJAK, Ladislav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=972;* 9. 12. 1931;Praha;† 6. 6. 2010;Kladno
SOCHOVÁ, Naděžda;http://slovnikceskeliteratury.cz/showContent.jsp?docId=482;* 14. 9. 1923;Litovel;† 24. 1. 2003;
SOJKOVÁ, Kamila;http://slovnikceskeliteratury.cz/showContent.jsp?docId=641;* 4. 3. 1901;Předslav u Klatov;† 15. 2. 2000;Břeclav
SOLDAN, Fedor;http://slovnikceskeliteratury.cz/showContent.jsp?docId=562;* 9. 12. 1903;Vídeň (Rakousko);† 15. 9. 1979;Praha
SOSNAR, Jura;http://slovnikceskeliteratury.cz/showContent.jsp?docId=642;* 20. 5. 1914;Hroznová Lhota (u Strážnice);† 26. 11. 1989;Praha
SOUČEK, Ludvík;http://slovnikceskeliteratury.cz/showContent.jsp?docId=563;* 17. 5. 1926;Praha;† 27. 12. 1978;Praha
SOUČKOVÁ, Milada;http://slovnikceskeliteratury.cz/showContent.jsp?docId=864;* 24. 1. 1899;Praha;† 1. 2. 1983;Boston (USA)
SOUCHOP, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=483;* 27. 5. 1944;Prštice (u Brna);† 16. 9. 2017;Podgora (Chorvatsko)
SOUVISLOSTI;http://slovnikceskeliteratury.cz/showContent.jsp?docId=261;1990 - (dosud);;;
SOVĚTSKÁ LITERATURA;http://slovnikceskeliteratury.cz/showContent.jsp?docId=216;1973 - 1990;;;
SPÁČIL, Jindřich;http://slovnikceskeliteratury.cz/showContent.jsp?docId=865;* 24. 5. 1899;Kvasice;† 20. 11. 1978;Kroměříž
SPEKTRUM;http://slovnikceskeliteratury.cz/showContent.jsp?docId=217;1977 - 1979;;;
SPILKA, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=643;* 7. 3. 1899;Ratboř (u Kolína);† 25. 8. 1986;Praha
SPOLEČNOST PETRA BEZRUČE V OPAVĚ;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1848;1946 - 1952;;;
SPRÁVCOVÁ, Božena;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1121;* 22. 9. 1969;Praha;;
SPUNAR, Pavel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=564;* 21. 5. 1928;Praha;;
SRBA, Bořivoj;http://slovnikceskeliteratury.cz/showContent.jsp?docId=973;* 19. 11. 1931;Bílovice nad Svitavou;† 3. 5. 2014;Brno
STAŇKOVÁ, Marta;http://slovnikceskeliteratury.cz/showContent.jsp?docId=866;* 29. 7. 1927;Praha;† 28. 2. 2012;
STANKOVIČ, Andrej;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1122;* 22. 6. 1940;Prešov (Slovensko);† 12. 7. 2001;Praha
STAVINOHA, František;http://slovnikceskeliteratury.cz/showContent.jsp?docId=644;* 10. 7. 1928;Zašová (u Vsetína);† 8. 4. 2006;Kladno – Švermov
STEHLÍK, Ladislav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1123;* 26. 6. 1908;Bělčice (u Blatné);† 11. 9. 1987;Praha
STEHLÍK, Miloslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=974;* 2. 4. 1916;Milovice nad Labem (u Nymburka);† 15. 8. 1994;Benešov
STEIGERWALD, Karel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=976;* 11. 4. 1945;Vacíkov (okres Příbram);;
STEKLAČ, Vojtěch;http://slovnikceskeliteratury.cz/showContent.jsp?docId=436;* 21. 10. 1945;Příbram;† 6. 1. 2021;Praha
STIBOROVÁ, Věra;http://slovnikceskeliteratury.cz/showContent.jsp?docId=867;* 15. 1. 1926;Písek;† 20. 3. 2018;Praha
STIEBER, Mirko;http://slovnikceskeliteratury.cz/showContent.jsp?docId=645;* 3. 1. 1945;Lomnice nad Popelkou;;
STICH, Alexandr;http://slovnikceskeliteratury.cz/showContent.jsp?docId=565;* 10. 3. 1934;Nitra (Slovensko);† 26. 1. 2003;Praha
STINGL, Miloslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=646;* 19. 12. 1930;Bílina;† 11. 5. 2020;Praha
STÖHR, Martin;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1618;* 2. 12. 1970;Zlín;;
STONIŠ, Miroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=978;* 18. 6. 1938;Ostrava-Vítkovice;;
STRAHOVSKÁ KNIHOVNA;http://slovnikceskeliteratury.cz/showContent.jsp?docId=218;1966 - 1986;;;
STRÁNSKÝ, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=484;* 12. 8. 1931;Praha;† 29. 5. 2019;Praha
STRNAD, Jaroslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=437;* 3. 8. 1918;Vysoké Mýto;† 11. 11. 2000;Obstalden (Švýcarsko)
STRNADEL, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=647;* 23. 2. 1912;Trojanovice (u Frenštátu pod Radhoštěm);† 4. 3. 1986;Praha
STROHSOVÁ, Eva;http://slovnikceskeliteratury.cz/showContent.jsp?docId=566;* 13. 8. 1928;Praha;† 3. 3. 2006;Praha
STROŽ, Daniel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1126;* 4. 8. 1943;Plzeň;;
STŘEDA, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=979;* 22. 12. 1932;Praha;† 27. 10. 2010;
STŘEDA, Ludvík;http://slovnikceskeliteratury.cz/showContent.jsp?docId=648;* 24. 7. 1928;Úpice (okres Trutnov);† 15. 10. 2006;Liberec
STŘEDOČESKÉ NAKLADATELSTVÍ A KNIHKUPECTVÍ;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1817;1968 - 1992;;;
STUDIE;http://slovnikceskeliteratury.cz/showContent.jsp?docId=219;1958 - 1990;;;
STUDIE A ÚVAHY;http://slovnikceskeliteratury.cz/showContent.jsp?docId=220;1963 - 1968;;;
STUDIJNÍ MATERIÁLY A DOKUMENTACE;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1853;1981 - 1989;;;
STUDNICE;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1902;1984 - 1989;;;
STUCHL, Vladimír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1127;* 18. 4. 1922;Hradešice (u Horažďovic);† 4. 4. 1990;Strakonice
STUCHLÝ, Vít;http://slovnikceskeliteratury.cz/showContent.jsp?docId=649;* 13. 8. 1945;Plzeň;† 30. 11. 1980;Praha
STÝBLOVÁ, Valja;http://slovnikceskeliteratury.cz/showContent.jsp?docId=485;* 4. 6. 1922;Charbin (Čína);† 12. 11. 2020;Praha
SUCHL, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=868;* 5. 1. 1928;Zdíkovec (u Prachatic);;
SUCHOMEL, Milan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=567;* 13. 7. 1928;Brno;;
SUCHÝ, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1272;* 1. 10. 1931;Plzeň;;
SUCHÝ, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1128;* 1. 3. 1923;Lesní Jakubov (u Náměště nad Oslavou);† 30. 5. 2003;Brno
SUS, Oleg;http://slovnikceskeliteratury.cz/showContent.jsp?docId=568;* 9. 9. 1924;Brno;† 22. 11. 1982;Brno
SVATÁ, Jarmila;http://slovnikceskeliteratury.cz/showContent.jsp?docId=650;* 23. 9. 1903;Kolín;† 29. 4. 1964;Praha
SVATOPLUK, T.;http://slovnikceskeliteratury.cz/showContent.jsp?docId=869;* 25. 10. 1900;Hodslavice (u Nového Jičína);† 30. 12. 1972;Gottwaldov (dnes Zlín)
SVAZ ČESKOSLOVENSKÝCH SPISOVATELŮ (1);http://slovnikceskeliteratury.cz/showContent.jsp?docId=1629;1949 - 1969;;;
SVAZ ČESKOSLOVENSKÝCH SPISOVATELŮ (2);http://slovnikceskeliteratury.cz/showContent.jsp?docId=1724;1977 - 1990;;;
SVAZ ČESKÝCH SPISOVATELŮ (1);http://slovnikceskeliteratury.cz/showContent.jsp?docId=1371;1969 - 1970;;;
SVAZ ČESKÝCH SPISOVATELŮ (2);http://slovnikceskeliteratury.cz/showContent.jsp?docId=1725;1972 - 1990;;;
SVĚDECTVÍ;http://slovnikceskeliteratury.cz/showContent.jsp?docId=221;1956 - 1992;;;
SVEJKOVSKÝ, František;http://slovnikceskeliteratury.cz/showContent.jsp?docId=980;* 3. 11. 1923;Suchdol nad Lužnicí;;
SVĚRÁK, Zdeněk;http://slovnikceskeliteratury.cz/showContent.jsp?docId=981;* 28. 3. 1936;Praha;;
SVĚTLÍKOVÁ-STEHLÍKOVÁ, Jitka;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1124;* 6. 3. 1955;Jeseník;;
SVĚT LITERATURY;http://slovnikceskeliteratury.cz/showContent.jsp?docId=223;1991 - (dosud);;;
SVĚTOVÁ LITERATURA;http://slovnikceskeliteratury.cz/showContent.jsp?docId=224;1956 - 1996;;;
SVOBODA;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1743;1945 - 1998;;;
SVOBODA, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=570;* 19. 1. 1931;Místek (dnes Frýdek-Místek);;
SVOBODA, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=486;* 5. 9. 1937(uváděl i 1948 a 1951);Praha;† 2007			(nebo 2008, nezjištěno, nalezen 5. 3. 2008);Pasov (SRN)
SVOBODA, Jiří Václav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1129;* 27. 3. 1924;Brémy (SRN);† 13. 2. 1981;Praha
SVOZIL, Bohumil;http://slovnikceskeliteratury.cz/showContent.jsp?docId=571;* 18. 2. 1935;Praha;† 13. 4. 2017;Praha
SVOZILOVÁ-JOHNOVÁ, Herma;http://slovnikceskeliteratury.cz/showContent.jsp?docId=870;* 29. 8. 1914;Prostějov;† 5. 4. 2009;
SYMPOSIUM;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1809;1968 - 1971;;;
SÝS, Karel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1130;* 26. 7. 1946;Rychnov nad Kněžnou;;
SZALAI, Ladislav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=871;* 18. 3. 1951;Bratislava (Slovensko);;
SZPUK, Roman;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1131;* 4. 9. 1960;Teplice;;
ŠABACH, Petr;http://slovnikceskeliteratury.cz/showContent.jsp?docId=872;* 23. 8. 1951;Praha;† 16. 9. 2017;Praha
ŠAFAŘÍK, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=572;* 11. 2. 1907;Prostějov;† 23. 4. 1992;Brno
ŠAFRÁNEK, Ota;http://slovnikceskeliteratury.cz/showContent.jsp?docId=873;* 18. 2. 1911;Praha;† 28. 10. 1980;Praha
ŠAJNER, Donát;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1132;* 24. 1. 1914;Soběslav;† 1. 5. 1990;Praha
ŠAJTAR, Drahomír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=573;* 17. 6. 1922;Záblatí (u Bohumína);† 4. 4. 2009;Ostrava
ŠANDA, Michal;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1620;* 10. 12. 1965;Praha;;
ŠAVRDA, Jaromír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1133;* 25. 5. 1933;Ostrava;† 2. 5. 1988;Ostrava
ŠEBEK, Karel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1134;* 3. 4. 1941;Jilemnice;† 			(od 11. 4. 1995 nezvěstný);
ŠERBEROVÁ, Alžběta;http://slovnikceskeliteratury.cz/showContent.jsp?docId=874;* 23. 8. 1946;Příbram;;
ŠEŘÍK, Zdeněk;http://slovnikceskeliteratury.cz/showContent.jsp?docId=651;* 21. 9. 1919;Popelín (okr. Jindřichův Hradec);† 5. 10. 1984;Praha
ŠIKTANC, Karel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1135;* 10. 7. 1928;Hřebeč (u Kladna);;
ŠIMÁČEK, Radovan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=875;* 16. 11. 1908;Praha;† 25. 6. 1982;Praha
ŠIMEK, Miloslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=982;* 7. 3. 1940;Praha;† 16. 2. 2004;Praha
ŠIMON, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1136;* 8. 9. 1948;Cejřov (u Skutče, dnes Vrbatův Kostelec);† 2. 10. 2018;Praha
ŠKARKA, Antonín;http://slovnikceskeliteratury.cz/showContent.jsp?docId=574;* 14. 2. 1906;Brno;† 12. 11. 1972;Praha
ŠKOLAUDY, Vlastimil;http://slovnikceskeliteratury.cz/showContent.jsp?docId=652;* 28. 9. 1920;Jindřichův Hradec;† 23. 9. 2003;Praha
ŠKUBAL A MACHAJDÍK;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1741;1946 - 1949;;;
ŠKUTINA, Vladimír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=438;* 16. 1. 1931;Praha;† 19. 8. 1995;Praha
ŠKVORECKÝ, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=439;* 27. 9. 1924;Náchod;† 3. 1. 2012;Toronto (Kanada)
ŠMAHELOVÁ, Helena;http://slovnikceskeliteratury.cz/showContent.jsp?docId=653;* 14. 7. 1910;Řestoky (u Chrudimi);† 5. 11. 1997;Rakovník
ŠMÍD, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=876;* 4. 3. 1921;Praha;† 13. 12. 2002;Praha
ŠMÍD, Zdeněk;http://slovnikceskeliteratury.cz/showContent.jsp?docId=487;* 17. 5. 1937;Kdyně;† 9. 4. 2011;Seychelské ostrovy
ŠMOLDAS, Ivo;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1137;* 23. 7. 1955;Prostějov;;
ŠNEPP, Luděk;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1138;* 21. 12. 1922;Lány;† 11. 4. 1999;London (Kanada)
ŠNOBR, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1139;* 16. 9. 1901;Klatovy;† 1. 12. 1989;Praha
ŠOTOLA, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=983;* 28. 5. 1924;Smidary (u Hradce Králové);† 8. 5. 1989;Praha
ŠPÁLOVÁ, Sonja;http://slovnikceskeliteratury.cz/showContent.jsp?docId=654;* 6. 11. 1898;Ochoz u Brna;† 17. 2. 1994;Brno
ŠRUT, Pavel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1140;* 3. 4. 1940;Praha;† 20. 4. 2018;Praha
ŠTĚDRÝ, Vladimír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=440;* 1. 11. 1904;Praha;† 11. 8. 1968;Mnichov (SRN)
ŠTECH, Václav Vilém;http://slovnikceskeliteratury.cz/showContent.jsp?docId=575;* 31. 3. 1885;Slaný;† 24. 6. 1974;Praha
ŠTĚPÁN, Ludvík;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1141;* 2. 2. 1943;Dačice (na Moravě);† 29. 12. 2009;
ŠTĚPÁNEK, Vladimír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=655;* 24. 7. 1917;Plzeň;† 13. 11. 1991;Praha
ŠTĚPNICE;http://slovnikceskeliteratury.cz/showContent.jsp?docId=225;1946 - 1952;;;
ŠTERN, Jan;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1142;* 1. 11. 1924;Praha;† 21. 8. 2012;Praha
ŠTOLL, Ladislav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=576;* 26. 6. 1902;Jablonec nad Nisou;† 6. 1. 1981;Praha
ŠTORCH, Eduard;http://slovnikceskeliteratury.cz/showContent.jsp?docId=441;* 10. 4. 1878;Ostroměř u Hořic;† 25. 6. 1956;Praha
ŠTORKÁN, Karel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=488;* 5. 5. 1923;Hořovice;† 12. 4. 2007;Staré Splavy
ŠTROBLOVÁ, Jana;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1143;* 1. 7. 1936;Praha;;
ŠTUKA, Ivo;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1144;* 10. 2. 1930;Juliánov (u Brna, dnes Brno);† 20. 11. 2007;Praha
ŠULEŘ, Oldřich;http://slovnikceskeliteratury.cz/showContent.jsp?docId=877;* 1. 6. 1924;Ostrava;† 26. 1. 2015;Ostrava
ŠVANDA, Pavel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=878;* 6. 6. 1936;Znojmo;;
ŠVANDRLÍK, Miloslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=977;* 10. 8. 1932;Praha;† 26. 10. 2009;Praha
ŠVEJDA, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=489;* 29. 8. 1949;Litvínov;;
TAU;http://slovnikceskeliteratury.cz/showContent.jsp?docId=226;1994 - 1994;;;
TAUFER, Jiří;http://slovnikceskeliteratury.cz/showContent.jsp?docId=577;* 5. 7. 1911;Boskovice;† 3. 12. 1986;Praha
TECHNIK, Alfréd;http://slovnikceskeliteratury.cz/showContent.jsp?docId=879;* 6. 8. 1913;Smržovka (u Tanvaldu);† 17. 12. 1986;Praha
TEIGE, Karel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=578;* 13. 12. 1900;Praha;† 1. 10. 1951;Praha
TEMPO;http://slovnikceskeliteratury.cz/showContent.jsp?docId=227;1968 - 1968;;;
TENČÍK, František;http://slovnikceskeliteratury.cz/showContent.jsp?docId=579;* 24. 10. 1912;Vídeň (Rakousko);† 12. 6. 1974;Brno
TERLECKÝ, Nikolaj;http://slovnikceskeliteratury.cz/showContent.jsp?docId=442;* 13. 9. 1903;Petrohrad (Rusko);† 18. 8. 1994;Curych (Švýcarsko)
TETAUER, Frank;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1183;* 31. 3. 1903;Karlín (Praha-Karlín);† 15. 12. 1954;Praha
TEXTY;http://slovnikceskeliteratury.cz/showContent.jsp?docId=228;1969 - 1971;;;
TEXTY PŘÁTEL;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1844;1971 - 1989;;;
THIELE, Vladimír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1145;* 14. 2. 1921;Potštejn;† 30. 7. 1997;Praha
TIGRID, Pavel;http://slovnikceskeliteratury.cz/showContent.jsp?docId=443;* 27. 10. 1917;Praha;† 31. 8. 2003;Héricy (Francie)
TICHÁ, Jindra;http://slovnikceskeliteratury.cz/showContent.jsp?docId=880;* 21. 3. 1937;Praha;;
TICHÁ, Zdeňka;http://slovnikceskeliteratury.cz/showContent.jsp?docId=580;* 31. 12. 1927;Jindřichův Hradec;† 9. 10. 1984;Praha
TOMAN, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1184;* 6. 4. 1899;Praha;† 27. 1. 1977;Praha
TOMANOVÁ, Miroslava;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1185;* 9. 10. 1906;Hradec Králové;† 25. 4. 1991;Praha
TOMEČEK, Jaromír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=444;* 30. 9. 1906;Kroměříž;† 15. 7. 1997;Brno
TOMEK, Lubomír;http://slovnikceskeliteratury.cz/showContent.jsp?docId=656;* 13. 7. 1926;Bylnice (u Zlína);† 6. 9. 2006;Hořovice
TOMEŠ, Jan Marius;http://slovnikceskeliteratury.cz/showContent.jsp?docId=581;* 20. 9. 1913;Olomouc;† 11. 8. 2010;
TOPINKA, Miloslav;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1146;* 4. 7. 1945;Nový Etynk (u Jindřichova Hradce);;
TOPOL, Jáchym;http://slovnikceskeliteratury.cz/showContent.jsp?docId=881;* 4. 8. 1962;Praha;;
TOPOL, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1186;* 1. 4. 1935;Poříčí nad Sázavou;† 15. 6. 2015;Praha
TORST;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1887;1990 - (dosud);;;
TRÄGER, Josef;http://slovnikceskeliteratury.cz/showContent.jsp?docId=1187;* 27. 5. 1904;Praha;† 10. 6. 1971;Praha
