10|Festival spisovatelů (festival) (1998 : Praha, Česko) OPRAVA UCL|$$aFestival spisovatelů Praha$$n(8. :$$d1998 :$$cPraha, Česko)$$7ko2004252601|61127
10|Člověk proti zkáze (mezinárodní sympozium) (1965 : Mariánské Lázně, Česko) OPRAVA UCL|$$aČlověk proti zkáze (mezinárodní sympozium)$$d(1965 :$$cMariánské Lázně, Česko)|61124
10|Česká literatura v Evropské unii (konference) (2005) OPRAVA UCL|$$aČeská literatura v Evropské unii (konference)$$d(2005 :$$cPraha, Česko) |61124
10|Cena Společnosti Agathy Christie|$$aCena Společnosti Agathy Christie (ocenění)|61124
10|Cena ministerstva kultury|$$aCena Ministerstva kultury (ocenění)|61124
10|Cena křepelek|$$aNovinářská křepelka (ocenění)|61124
10|Cena Karla Havlíčka Borovského (cena)|$$aCena Karla Havlíčka Borovského (ocenění)|61124
10|Cena Eduarda Fikera|$$aCena Eduarda Fikera (ocenění)|61124
10|Anticharta (kampaň) |$$aAnticharta|61124
9|Svět knihy Praha (mezinárodní knižní veletrh) (2009 : Praha, Česko) OPRAVA UCL|$$aSvět knihy (veletrh)$$d(2009 :$$cPraha, Česko)$$7kn20090420029|61127
9|Setkání mladých lingvistů (10. : 2009 : Olomouc, Česko) OPRAVA UCL|$$aNEpravidelnost a Nejednoznačnost v non/verbální komunikaci (a jejím popisu)$$d(2009 :$$cOlomouc, Česko)|61124
9|Měsíc autorského čtení (17. : 2016 : Brno, Česko ;  Ostrava, Česko ;   Lvov, Ukrajina ;  Vratislav, Polsko ;  Košice, Slovensko)|$$aMěsíc autorského čtení (festival)$$n(17. :$$d2016 :$$cBrno, Česko) |61124
9|Magnesia Litera (literární cena) (2005) OPRAVA UCL|$$aMagnesia Litera (akce)$$d(2005 :$$cPraha, Česko)$$7kn20050523047|61127
9|Festival spisovatelů Praha (literární festival) (2010 : Praha, Česko) OPRAVA UCL|$$aFestival spisovatelů Praha$$n(20. : $$d2010 :$$cPraha, Česko)$$7kn20100428004|61127
9|Festival spisovatelů Praha (festival) (2008 : Praha, Česko) OPRAVA UCL|$$aFestival spisovatelů Praha$$n(18. :$$d2008 :$$cPraha, Česko)$$7kn20090303002|61127
9|Festival spisovatelů Praha (festival) (2007 : Praha, Česko) OPRAVA UCL|$$aFestival spisovatelů Praha$$n(17. : $$d2007 :$$cPraha, Česko)$$7kn20070810006|61127
9|Festival spisovatelů Praha (festival) (2006 : Praha, Česko) OPRAVA UCL|$$aFestival spisovatelů Praha$$n(16. : $$d2006 :$$cPraha, Česko)$$7kn20061002004|61127
9|Festival spisovatelů Praha (festival) (2003) OPRAVA UCL|$$aFestival spisovatelů Praha$$n(13. : $$d2003 :$$cPraha, Česko)$$7kn20030902002|61127
9|Festival spisovatelů Praha (26. : 2016 : Praha, Česko)|$$aFestival spisovatelů Praha$$n(26. : $$d2016 :$$cPraha, Česko)$$7ko2016934653|61127
9|Festival spisovatelů (1999 : Praha, Česko) OPRAVA UCL|$$aFestival spisovatelů Praha$$n(9. :$$d1999 :$$cPraha, Česko)$$7kn20010724206|61127
8|Svět knihy (veletrh) (2010 : Praha, Česko) OPRAVA UCL|$$aSvět knihy (veletrh)$$d(2010 :$$cPraha, Česko)$$7kn20100426012|61127
8|Svět knihy (knižní veletrh) OPRAVA UCL|$$aSvět knihy (veletrh : Praha, Česko)$$7kn20040606002|61127
